month,portfolio_return,portfolio_return_decimal,cum_portfolio
2021-11-30,-0.32242363636363613,-0.003224236363636361,1.3570481083022141
2022-08-31,0.06766336734693801,0.00067663367346938,1.3579663327488094
2022-11-30,-2.328003767123288,-0.023280037671232878,1.3263528253661512
2023-03-31,2.282869222222231,0.02282869222222231,1.35663172579451
2023-05-31,-2.0828348759718627,-0.02082834875971863,1.328375327071163
2023-08-31,-1.7542945355191266,-0.017542945355191266,1.305071711297169
2023-11-30,0.7356971250000068,0.007356971250000069,1.3146730863563707
2024-01-31,0.20980236467236413,0.0020980236467236413,1.3174313015792576
2024-02-29,1.7811855699999954,0.017811855699999955,1.3408971978176505
2024-04-30,-0.0765306938775514,-0.000765306938775514,1.339870999887976
2024-05-31,-2.2966544761904775,-0.022966544761904774,1.3090987925938709
2024-09-30,-0.3940452898550726,-0.003940452898550726,1.303940350462105
2024-10-31,-0.7946435897435895,-0.007946435897435895,1.2935786720530777
